location,datetime,count
vrsic,2022-07-17,61
vrsic,2022-07-18,58
vrsic,2022-07-19,51
vrsic,2022-07-20,55
vrsic,2022-07-21,30
vrsic,2022-07-22,65
vrsic,2022-07-23,54
vrsic,2022-07-24,16
vrsic,2022-07-25,62
vrsic,2022-07-26,17
vrsic,2022-07-27,50
vrsic,2022-07-28,42
vrsic,2022-07-29,23
vrsic,2022-07-30,28
vrsic,2022-07-31,66
vrsic,2022-08-01,101
vrsic,2022-08-02,58
vrsic,2022-08-03,46
vrsic,2022-08-04,53
vrsic,2022-08-05,44
vrsic,2022-08-06,26
vrsic,2022-08-07,46
vrsic,2022-08-08,44
vrsic,2022-08-09,58
vrsic,2022-08-10,38
vrsic,2022-08-11,44
vrsic,2022-08-12,24
vrsic,2022-08-13,116
vrsic,2022-08-14,91
vrsic,2022-08-15,27
vrsic,2022-08-16,45
vrsic,2022-08-17,50
vrsic,2022-08-18,44
vrsic,2022-08-19,17
vrsic,2022-08-20,69
vrsic,2022-08-21,57
vrsic,2022-08-22,42
vrsic,2022-08-23,47
vrsic,2022-08-24,53
vrsic,2022-08-25,9
vrsic,2022-08-26,33
vrsic,2022-08-27,32
vrsic,2022-08-28,24
vrsic,2022-08-29,47
vrsic,2022-08-30,38
vrsic,2022-08-31,22
vrsic,2022-09-01,31
vrsic,2022-09-02,32
vrsic,2022-09-03,17
vrsic,2022-09-04,29
vrsic,2022-09-05,46
vrsic,2022-09-06,31
vrsic,2022-09-07,24
vrsic,2022-09-08,25
vrsic,2022-09-09,4
vrsic,2022-09-10,32
vrsic,2022-09-11,37
vrsic,2022-09-12,45
vrsic,2022-09-13,45
vrsic,2022-09-14,16
vrsic,2022-09-15,11
vrsic,2022-09-16,12
vrsic,2022-09-17,34
vrsic,2022-09-18,38
vrsic,2022-09-19,36
vrsic,2022-09-20,22
vrsic,2022-09-21,33
vrsic,2022-09-22,35
vrsic,2022-09-23,15
vrsic,2022-09-24,6
vrsic,2022-09-25,10
vrsic,2022-09-26,27
vrsic,2022-09-27,23
vrsic,2022-09-28,11
vrsic,2022-09-29,8
vrsic,2022-09-30,4
vrsic,2022-10-01,4
vrsic,2022-10-02,8
vrsic,2022-10-03,15
vrsic,2022-10-04,9
vrsic,2022-10-05,15
vrsic,2022-10-06,15
vrsic,2022-10-07,14
vrsic,2022-10-08,10
vrsic,2022-10-09,12
vrsic,2022-10-10,5
vrsic,2022-10-11,9
vrsic,2022-10-12,13
vrsic,2022-10-13,7
vrsic,2022-10-14,8
vrsic,2022-10-15,10
vrsic,2022-10-16,21
vrsic,2022-10-17,4
vrsic,2022-10-18,0
vrsic,2022-10-19,3
vrsic,2022-10-20,4
vrsic,2022-10-21,2
vrsic,2022-10-22,0
vrsic,2022-10-23,3
vrsic,2022-10-24,3
vrsic,2022-10-25,0
vrsic,2022-10-26,2
vrsic,2022-10-27,0
vrsic,2022-10-28,7
vrsic,2022-10-29,9
vrsic,2022-10-30,12
vrsic,2022-10-31,20
vrsic,2022-11-01,13
vrsic,2022-11-02,0
vrsic,2022-11-03,4
vrsic,2022-11-04,0
vrsic,2022-11-05,2
vrsic,2022-11-06,4
vrsic,2022-11-07,0
vrsic,2022-11-08,2
vrsic,2022-11-09,0
vrsic,2022-11-10,0
vrsic,2022-11-11,0
vrsic,2022-11-12,2
vrsic,2022-11-13,11
vrsic,2022-11-14,0
vrsic,2022-11-15,0
vrsic,2022-11-16,0
vrsic,2022-11-17,2
vrsic,2022-11-18,0
vrsic,2022-11-19,0
vrsic,2022-11-20,0
vrsic,2022-11-21,0
vrsic,2022-11-22,0
vrsic,2023-06-22,13
vrsic,2023-06-23,40
vrsic,2023-06-24,132
vrsic,2023-06-25,209
vrsic,2023-06-26,121
vrsic,2023-06-27,34
vrsic,2023-06-28,52
vrsic,2023-06-29,128
vrsic,2023-06-30,106
vrsic,2023-07-01,7
vrsic,2023-07-02,200
vrsic,2023-07-03,14
vrsic,2023-07-04,160
vrsic,2023-07-05,164
vrsic,2023-07-06,83
vrsic,2023-07-07,203
vrsic,2023-07-08,314
vrsic,2023-07-09,308
vrsic,2023-07-10,181
vrsic,2023-07-11,174
vrsic,2023-07-12,77
vrsic,2023-07-13,21
vrsic,2023-07-14,207
vrsic,2023-07-15,293
vrsic,2023-07-16,348
vrsic,2023-07-17,127
vrsic,2023-07-18,137
vrsic,2023-07-19,101
vrsic,2023-07-20,190
vrsic,2023-07-21,31
vrsic,2023-07-22,101
vrsic,2023-07-23,356
vrsic,2023-07-24,176
vrsic,2023-07-25,23
vrsic,2023-07-26,139
vrsic,2023-07-27,237
vrsic,2023-07-28,187
vrsic,2023-07-29,175
vrsic,2023-07-30,79
vrsic,2023-07-31,185
vrsic,2023-08-01,54
vrsic,2023-08-02,176
vrsic,2023-08-03,39
vrsic,2023-08-04,12
vrsic,2023-08-05,0
vrsic,2023-08-06,76
vrsic,2023-08-07,181
vrsic,2023-08-08,213
vrsic,2023-08-09,42
vrsic,2023-08-10,151
vrsic,2023-08-11,288
vrsic,2023-08-12,317
vrsic,2023-08-13,272
vrsic,2023-08-14,320
vrsic,2023-08-15,328
vrsic,2023-08-16,151
vrsic,2023-08-17,191
vrsic,2023-08-18,87
vrsic,2023-08-19,293
vrsic,2023-08-20,337
vrsic,2023-08-21,164
vrsic,2023-08-22,147
vrsic,2023-08-23,127
vrsic,2023-08-24,156
vrsic,2023-08-25,204
vrsic,2023-08-26,347
vrsic,2023-08-27,195
vrsic,2023-08-28,12
vrsic,2023-08-29,13
vrsic,2023-08-30,10
vrsic,2023-08-31,154
vrsic,2023-09-01,145
vrsic,2023-09-02,238
vrsic,2023-09-03,240
vrsic,2023-09-04,114
vrsic,2023-09-05,174
vrsic,2023-09-06,140
vrsic,2023-09-07,166
vrsic,2023-09-08,140
vrsic,2023-09-09,261
vrsic,2023-09-10,281
vrsic,2023-09-11,120
vrsic,2023-09-12,110
vrsic,2023-09-13,79
vrsic,2023-09-14,50
vrsic,2023-09-15,55
vrsic,2023-09-16,194
vrsic,2023-09-17,235
vrsic,2023-09-18,54
vrsic,2023-09-19,73
vrsic,2023-09-20,122
vrsic,2023-09-21,2
vrsic,2023-09-22,8
vrsic,2023-09-23,25
vrsic,2023-09-24,90
vrsic,2023-09-25,95
vrsic,2023-09-26,84
vrsic,2023-09-27,81
vrsic,2023-09-28,77
vrsic,2023-09-29,64
vrsic,2023-09-30,0
vrsic,2023-06-22,30
vrsic,2023-06-23,64
vrsic,2023-06-24,238
vrsic,2023-06-25,286
vrsic,2023-06-26,154
vrsic,2023-06-27,30
vrsic,2023-06-28,69
vrsic,2023-06-29,194
vrsic,2023-06-30,160
vrsic,2023-07-01,15
vrsic,2023-07-02,369
vrsic,2023-07-03,32
vrsic,2023-07-04,183
vrsic,2023-07-05,226
vrsic,2023-07-06,179
vrsic,2023-07-07,392
vrsic,2023-07-08,453
vrsic,2023-07-09,435
vrsic,2023-07-10,201
vrsic,2023-07-11,221
vrsic,2023-07-12,128
vrsic,2023-07-13,51
vrsic,2023-07-14,328
vrsic,2023-07-15,449
vrsic,2023-07-16,417
vrsic,2023-07-17,177
vrsic,2023-07-18,198
vrsic,2023-07-19,200
vrsic,2023-07-20,142
vrsic,2023-07-21,83
vrsic,2023-07-22,135
vrsic,2023-07-23,463
vrsic,2023-07-24,314
vrsic,2023-07-25,73
vrsic,2023-07-26,171
vrsic,2023-07-27,350
vrsic,2023-07-28,253
vrsic,2023-07-29,324
vrsic,2023-07-30,126
vrsic,2023-07-31,244
vrsic,2023-08-01,46
vrsic,2023-08-02,282
vrsic,2023-08-03,47
vrsic,2023-08-04,29
vrsic,2023-08-05,20
vrsic,2023-08-06,94
vrsic,2023-08-07,211
vrsic,2023-08-08,337
vrsic,2023-08-09,127
vrsic,2023-08-10,148
vrsic,2023-08-11,312
vrsic,2023-08-12,397
vrsic,2023-08-13,331
vrsic,2023-08-14,375
vrsic,2023-08-15,423
vrsic,2023-08-16,161
vrsic,2023-08-17,263
vrsic,2023-08-18,110
vrsic,2023-08-19,367
vrsic,2023-08-20,461
vrsic,2023-08-21,211
vrsic,2023-08-22,268
vrsic,2023-08-23,184
vrsic,2023-08-24,187
vrsic,2023-08-25,267
vrsic,2023-08-26,425
vrsic,2023-08-27,293
vrsic,2023-08-28,3
vrsic,2023-08-29,20
vrsic,2023-08-30,19
vrsic,2023-08-31,148
vrsic,2023-09-01,158
vrsic,2023-09-02,320
vrsic,2023-09-03,253
vrsic,2023-09-04,123
vrsic,2023-09-05,166
vrsic,2023-09-06,192
vrsic,2023-09-07,137
vrsic,2023-09-08,176
vrsic,2023-09-09,384
vrsic,2023-09-10,312
vrsic,2023-09-11,189
vrsic,2023-09-12,150
vrsic,2023-09-13,92
vrsic,2023-09-14,46
vrsic,2023-09-15,53
vrsic,2023-09-16,237
vrsic,2023-09-17,374
vrsic,2023-09-18,39
vrsic,2023-09-19,33
vrsic,2023-09-20,91
vrsic,2023-09-21,55
vrsic,2023-09-22,5
vrsic,2023-09-23,40
vrsic,2023-09-24,111
vrsic,2023-09-25,92
vrsic,2023-09-26,120
vrsic,2023-09-27,86
vrsic,2023-09-28,139
vrsic,2023-09-29,82
vrsic,2023-09-30,0
vrsic,2023-06-22,3
vrsic,2023-06-23,14
vrsic,2023-06-24,35
vrsic,2023-06-25,46
vrsic,2023-06-26,18
vrsic,2023-06-27,8
vrsic,2023-06-28,4
vrsic,2023-06-29,26
vrsic,2023-06-30,20
vrsic,2023-07-01,14
vrsic,2023-07-02,39
vrsic,2023-07-03,13
vrsic,2023-07-04,3
vrsic,2023-07-05,13
vrsic,2023-07-06,14
vrsic,2023-07-07,74
vrsic,2023-07-08,69
vrsic,2023-07-09,36
vrsic,2023-07-10,56
vrsic,2023-07-11,20
vrsic,2023-07-12,7
vrsic,2023-07-13,14
vrsic,2023-07-14,29
vrsic,2023-07-15,63
vrsic,2023-07-16,102
vrsic,2023-07-17,50
vrsic,2023-07-18,21
vrsic,2023-07-19,14
vrsic,2023-07-20,22
vrsic,2023-07-21,32
vrsic,2023-07-22,22
vrsic,2023-07-23,71
vrsic,2023-07-24,48
vrsic,2023-07-25,33
vrsic,2023-07-26,22
vrsic,2023-07-27,55
vrsic,2023-07-28,56
vrsic,2023-07-29,50
vrsic,2023-07-30,13
vrsic,2023-07-31,19
vrsic,2023-08-01,23
vrsic,2023-08-02,56
vrsic,2023-08-03,14
vrsic,2023-08-04,6
vrsic,2023-08-05,9
vrsic,2023-08-06,21
vrsic,2023-08-07,18
vrsic,2023-08-08,63
vrsic,2023-08-09,29
vrsic,2023-08-10,30
vrsic,2023-08-11,52
vrsic,2023-08-12,72
vrsic,2023-08-13,84
vrsic,2023-08-14,79
vrsic,2023-08-15,84
vrsic,2023-08-16,20
vrsic,2023-08-17,54
vrsic,2023-08-18,20
vrsic,2023-08-19,125
vrsic,2023-08-20,80
vrsic,2023-08-21,65
vrsic,2023-08-22,52
vrsic,2023-08-23,24
vrsic,2023-08-24,61
vrsic,2023-08-25,54
vrsic,2023-08-26,118
vrsic,2023-08-27,81
vrsic,2023-08-28,2
vrsic,2023-08-29,2
vrsic,2023-08-30,6
vrsic,2023-08-31,25
vrsic,2023-09-01,51
vrsic,2023-09-02,96
vrsic,2023-09-03,50
vrsic,2023-09-04,22
vrsic,2023-09-05,12
vrsic,2023-09-06,12
vrsic,2023-09-07,31
vrsic,2023-09-08,21
vrsic,2023-09-09,124
vrsic,2023-09-10,79
vrsic,2023-09-11,51
vrsic,2023-09-12,48
vrsic,2023-09-13,21
vrsic,2023-09-14,8
vrsic,2023-09-15,27
vrsic,2023-09-16,77
vrsic,2023-09-17,74
vrsic,2023-09-18,28
vrsic,2023-09-19,12
vrsic,2023-09-20,6
vrsic,2023-09-21,7
vrsic,2023-09-22,0
vrsic,2023-09-23,2
vrsic,2023-09-24,9
vrsic,2023-09-25,18
vrsic,2023-09-26,30
vrsic,2023-09-27,14
vrsic,2023-09-28,33
vrsic,2023-09-29,26
vrsic,2023-09-30,0
vrsic,2023-07-27,0
vrsic,2023-07-28,0
vrsic,2023-07-29,0
vrsic,2023-07-30,0
vrsic,2023-07-31,0
vrsic,2023-08-01,0
vrsic,2023-08-02,10
vrsic,2023-08-03,0
vrsic,2023-08-04,2
vrsic,2023-08-05,0
vrsic,2023-08-06,6
vrsic,2023-08-07,2
vrsic,2023-08-08,11
vrsic,2023-08-09,25
vrsic,2023-08-10,4
vrsic,2023-08-11,13
vrsic,2023-08-12,17
vrsic,2023-08-13,3
vrsic,2023-08-14,21
vrsic,2023-08-15,27
vrsic,2023-08-16,6
vrsic,2023-08-17,13
vrsic,2023-08-18,9
vrsic,2023-08-19,11
vrsic,2023-08-20,35
vrsic,2023-08-21,2
vrsic,2023-08-22,18
vrsic,2023-08-23,2
vrsic,2023-08-24,32
vrsic,2023-08-25,25
vrsic,2023-08-26,65
vrsic,2023-08-27,34
vrsic,2023-08-28,23
vrsic,2023-08-29,0
vrsic,2023-08-30,0
vrsic,2023-08-31,11
vrsic,2023-09-01,11
vrsic,2023-09-02,101
vrsic,2023-09-03,43
vrsic,2023-09-04,10
vrsic,2023-09-05,31
vrsic,2023-09-06,10
vrsic,2023-09-07,17
vrsic,2023-09-08,28
vrsic,2023-09-09,90
vrsic,2023-09-10,53
vrsic,2023-09-11,23
vrsic,2023-09-12,39
vrsic,2023-09-13,14
vrsic,2023-09-14,1
vrsic,2023-09-15,34
vrsic,2023-09-16,46
vrsic,2023-09-17,48
vrsic,2023-09-18,5
vrsic,2023-09-19,10
vrsic,2023-09-20,1
vrsic,2023-09-21,6
vrsic,2023-09-22,7
vrsic,2023-09-23,9
vrsic,2023-09-24,35
vrsic,2023-09-25,3
vrsic,2023-09-26,10
vrsic,2023-09-27,8
vrsic,2023-09-28,23
vrsic,2023-09-29,29
vrsic,2023-09-30,0
vrsic,2023-06-22,9
vrsic,2023-06-23,0
vrsic,2023-06-24,28
vrsic,2023-06-25,59
vrsic,2023-06-26,12
vrsic,2023-06-27,6
vrsic,2023-06-28,4
vrsic,2023-06-29,16
vrsic,2023-06-30,27
vrsic,2023-07-01,6
vrsic,2023-07-02,25
vrsic,2023-07-03,0
vrsic,2023-07-04,10
vrsic,2023-07-05,12
vrsic,2023-07-06,36
vrsic,2023-07-07,30
vrsic,2023-07-08,65
vrsic,2023-07-09,57
vrsic,2023-07-10,9
vrsic,2023-07-11,36
vrsic,2023-07-12,31
vrsic,2023-07-13,6
vrsic,2023-07-14,39
vrsic,2023-07-15,89
vrsic,2023-07-16,115
vrsic,2023-07-17,31
vrsic,2023-07-18,43
vrsic,2023-07-19,42
vrsic,2023-07-20,22
vrsic,2023-07-21,5
vrsic,2023-07-22,14
vrsic,2023-07-23,62
vrsic,2023-07-24,27
vrsic,2023-07-25,5
vrsic,2023-07-26,16
vrsic,2023-07-27,62
vrsic,2023-07-28,61
vrsic,2023-07-29,43
vrsic,2023-07-30,13
vrsic,2023-07-31,38
vrsic,2023-08-01,22
vrsic,2023-08-02,67
vrsic,2023-08-03,30
vrsic,2023-08-04,3
vrsic,2023-08-05,0
vrsic,2023-08-06,3
vrsic,2023-08-07,44
vrsic,2023-08-08,46
vrsic,2023-08-09,21
vrsic,2023-08-10,10
vrsic,2023-08-11,57
vrsic,2023-08-12,95
vrsic,2023-08-13,64
vrsic,2023-08-14,72
vrsic,2023-08-15,116
vrsic,2023-08-16,36
vrsic,2023-08-17,48
vrsic,2023-08-18,20
vrsic,2023-08-19,143
vrsic,2023-08-20,106
vrsic,2023-08-21,24
vrsic,2023-08-22,90
vrsic,2023-08-23,69
vrsic,2023-08-24,73
vrsic,2023-08-25,62
vrsic,2023-08-26,8
vrsic,2023-08-27,0
vrsic,2023-08-28,0
vrsic,2023-08-29,4
vrsic,2023-08-30,0
vrsic,2023-08-31,0
vrsic,2023-09-01,0
vrsic,2023-09-02,0
vrsic,2023-09-03,0
vrsic,2023-09-04,0
vrsic,2023-09-05,0
vrsic,2023-09-06,0
vrsic,2023-09-07,0
vrsic,2023-09-08,0
vrsic,2023-09-09,0
vrsic,2023-09-10,0
vrsic,2023-09-11,0
vrsic,2023-09-12,0
vrsic,2023-09-13,0
vrsic,2023-09-14,9
vrsic,2023-09-15,10
vrsic,2023-09-16,113
vrsic,2023-09-17,112
vrsic,2023-09-18,33
vrsic,2023-09-19,19
vrsic,2023-09-20,9
vrsic,2023-09-21,2
vrsic,2023-09-22,1
vrsic,2023-09-23,9
vrsic,2023-09-24,6
vrsic,2023-09-25,0
vrsic,2023-09-26,0
vrsic,2023-09-27,0
vrsic,2023-09-28,0
vrsic,2023-09-29,0
vrsic,2023-09-30,0
vrsic,2023-06-22,66
vrsic,2023-06-23,41
vrsic,2023-06-24,90
vrsic,2023-06-25,220
vrsic,2023-06-26,107
vrsic,2023-06-27,25
vrsic,2023-06-28,89
vrsic,2023-06-29,145
vrsic,2023-06-30,103
vrsic,2023-07-01,59
vrsic,2023-07-02,277
vrsic,2023-07-03,3
vrsic,2023-07-04,179
vrsic,2023-07-05,141
vrsic,2023-07-06,83
vrsic,2023-07-07,283
vrsic,2023-07-08,249
vrsic,2023-07-09,267
vrsic,2023-07-10,200
vrsic,2023-07-11,177
vrsic,2023-07-12,179
vrsic,2023-07-13,31
vrsic,2023-07-14,255
vrsic,2023-07-15,411
vrsic,2023-07-16,317
vrsic,2023-07-17,78
vrsic,2023-07-18,148
vrsic,2023-07-19,214
vrsic,2023-07-20,120
vrsic,2023-07-21,38
vrsic,2023-07-22,88
vrsic,2023-07-23,376
vrsic,2023-07-24,219
vrsic,2023-07-25,43
vrsic,2023-07-26,167
vrsic,2023-07-27,339
vrsic,2023-07-28,335
vrsic,2023-07-29,203
vrsic,2023-07-30,115
vrsic,2023-07-31,158
vrsic,2023-08-01,67
vrsic,2023-08-02,268
vrsic,2023-08-03,118
vrsic,2023-08-04,19
vrsic,2023-08-05,6
vrsic,2023-08-06,59
vrsic,2023-08-07,168
vrsic,2023-08-08,184
vrsic,2023-08-09,122
vrsic,2023-08-10,186
vrsic,2023-08-11,301
vrsic,2023-08-12,249
vrsic,2023-08-13,280
vrsic,2023-08-14,299
vrsic,2023-08-15,485
vrsic,2023-08-16,217
vrsic,2023-08-17,176
vrsic,2023-08-18,104
vrsic,2023-08-19,356
vrsic,2023-08-20,368
vrsic,2023-08-21,232
vrsic,2023-08-22,294
vrsic,2023-08-23,148
vrsic,2023-08-24,284
vrsic,2023-08-25,139
vrsic,2023-08-26,429
vrsic,2023-08-27,286
vrsic,2023-08-28,5
vrsic,2023-08-29,15
vrsic,2023-08-30,37
vrsic,2023-08-31,97
vrsic,2023-09-01,94
vrsic,2023-09-02,348
vrsic,2023-09-03,242
vrsic,2023-09-04,145
vrsic,2023-09-05,150
vrsic,2023-09-06,112
vrsic,2023-09-07,235
vrsic,2023-09-08,232
vrsic,2023-09-09,404
vrsic,2023-09-10,429
vrsic,2023-09-11,169
vrsic,2023-09-12,208
vrsic,2023-09-13,110
vrsic,2023-09-14,25
vrsic,2023-09-15,50
vrsic,2023-09-16,299
vrsic,2023-09-17,278
vrsic,2023-09-18,40
vrsic,2023-09-19,37
vrsic,2023-09-20,75
vrsic,2023-09-21,27
vrsic,2023-09-22,9
vrsic,2023-09-23,15
vrsic,2023-09-24,131
vrsic,2023-09-25,86
vrsic,2023-09-26,86
vrsic,2023-09-27,79
vrsic,2023-09-28,79
vrsic,2023-09-29,186
vrsic,2023-09-30,0
vrsic,2023-06-22,52
vrsic,2023-06-23,153
vrsic,2023-06-24,461
vrsic,2023-06-25,386
vrsic,2023-06-26,331
vrsic,2023-06-27,148
vrsic,2023-06-28,165
vrsic,2023-06-29,371
vrsic,2023-06-30,377
vrsic,2023-07-01,102
vrsic,2023-07-02,404
vrsic,2023-07-03,45
vrsic,2023-07-04,335
vrsic,2023-07-05,395
vrsic,2023-07-06,205
vrsic,2023-07-07,431
vrsic,2023-07-08,578
vrsic,2023-07-09,527
vrsic,2023-07-10,346
vrsic,2023-07-11,494
vrsic,2023-07-12,858
vrsic,2023-07-13,120
vrsic,2023-07-14,452
vrsic,2023-07-15,571
vrsic,2023-07-16,1587
vrsic,2023-07-17,519
vrsic,2023-07-18,508
vrsic,2023-07-19,527
vrsic,2023-07-20,388
vrsic,2023-07-21,94
vrsic,2023-07-22,249
vrsic,2023-07-23,889
vrsic,2023-07-24,744
vrsic,2023-07-25,163
vrsic,2023-07-26,382
vrsic,2023-07-27,637
vrsic,2023-07-28,762
vrsic,2023-07-29,683
vrsic,2023-07-30,259
vrsic,2023-07-31,494
vrsic,2023-08-01,341
vrsic,2023-08-02,779
vrsic,2023-08-03,358
vrsic,2023-08-04,17
vrsic,2023-08-05,20
vrsic,2023-08-06,141
vrsic,2023-08-07,415
vrsic,2023-08-08,706
vrsic,2023-08-09,316
vrsic,2023-08-10,428
vrsic,2023-08-11,546
vrsic,2023-08-12,507
vrsic,2023-08-13,498
vrsic,2023-08-14,646
vrsic,2023-08-15,508
vrsic,2023-08-16,421
vrsic,2023-08-17,538
vrsic,2023-08-18,294
vrsic,2023-08-19,534
vrsic,2023-08-20,465
vrsic,2023-08-21,543
vrsic,2023-08-22,393
vrsic,2023-08-23,322
vrsic,2023-08-24,496
vrsic,2023-08-25,408
vrsic,2023-08-26,799
vrsic,2023-08-27,1236
vrsic,2023-08-28,715
vrsic,2023-08-29,58
vrsic,2023-08-30,107
vrsic,2023-08-31,530
vrsic,2023-09-01,446
vrsic,2023-09-02,380
vrsic,2023-09-03,486
vrsic,2023-09-04,188
vrsic,2023-09-05,371
vrsic,2023-09-06,271
vrsic,2023-09-07,392
vrsic,2023-09-08,291
vrsic,2023-09-09,492
vrsic,2023-09-10,447
vrsic,2023-09-11,332
vrsic,2023-09-12,311
vrsic,2023-09-13,358
vrsic,2023-09-14,99
vrsic,2023-09-15,155
vrsic,2023-09-16,557
vrsic,2023-09-17,452
vrsic,2023-09-18,333
vrsic,2023-09-19,178
vrsic,2023-09-20,359
vrsic,2023-09-21,199
vrsic,2023-09-22,364
vrsic,2023-09-23,46
vrsic,2023-09-24,278
vrsic,2023-09-25,174
vrsic,2023-09-26,303
vrsic,2023-09-27,309
vrsic,2023-09-28,209
vrsic,2023-09-29,253
vrsic,2023-09-30,0
vrsic,2023-06-22,0
vrsic,2023-06-23,16
vrsic,2023-06-24,47
vrsic,2023-06-25,47
vrsic,2023-06-26,34
vrsic,2023-06-27,45
vrsic,2023-06-28,29
vrsic,2023-06-29,36
vrsic,2023-06-30,42
vrsic,2023-07-01,16
vrsic,2023-07-02,33
vrsic,2023-07-03,41
vrsic,2023-07-04,39
vrsic,2023-07-05,24
vrsic,2023-07-06,53
vrsic,2023-07-07,45
vrsic,2023-07-08,30
vrsic,2023-07-09,45
vrsic,2023-07-10,56
vrsic,2023-07-11,38
vrsic,2023-07-12,31
vrsic,2023-07-13,12
vrsic,2023-07-14,35
vrsic,2023-07-15,66
vrsic,2023-07-16,61
vrsic,2023-07-17,41
vrsic,2023-07-18,56
vrsic,2023-07-19,34
vrsic,2023-07-20,44
vrsic,2023-07-21,30
vrsic,2023-07-22,16
vrsic,2023-07-23,59
vrsic,2023-07-24,81
vrsic,2023-07-25,15
vrsic,2023-07-26,72
vrsic,2023-07-27,51
vrsic,2023-07-28,63
vrsic,2023-07-29,70
vrsic,2023-07-30,48
vrsic,2023-07-31,89
vrsic,2023-08-01,44
vrsic,2023-08-02,63
vrsic,2023-08-03,21
vrsic,2023-08-04,11
vrsic,2023-08-05,2
vrsic,2023-08-06,29
vrsic,2023-08-07,36
vrsic,2023-08-08,39
vrsic,2023-08-09,62
vrsic,2023-08-10,27
vrsic,2023-08-11,67
vrsic,2023-08-12,47
vrsic,2023-08-13,75
vrsic,2023-08-14,79
vrsic,2023-08-15,40
vrsic,2023-08-16,41
vrsic,2023-08-17,45
vrsic,2023-08-18,33
vrsic,2023-08-19,29
vrsic,2023-08-20,43
vrsic,2023-08-21,48
vrsic,2023-08-22,31
vrsic,2023-08-23,29
vrsic,2023-08-24,83
vrsic,2023-08-25,35
vrsic,2023-08-26,58
vrsic,2023-08-27,81
vrsic,2023-08-28,12
vrsic,2023-08-29,12
vrsic,2023-08-30,17
vrsic,2023-08-31,38
vrsic,2023-09-01,22
vrsic,2023-09-02,35
vrsic,2023-09-03,55
vrsic,2023-09-04,70
vrsic,2023-09-05,31
vrsic,2023-09-06,27
vrsic,2023-09-07,50
vrsic,2023-09-08,25
vrsic,2023-09-09,45
vrsic,2023-09-10,59
vrsic,2023-09-11,69
vrsic,2023-09-12,51
vrsic,2023-09-13,43
vrsic,2023-09-14,24
vrsic,2023-09-15,27
vrsic,2023-09-16,39
vrsic,2023-09-17,30
vrsic,2023-09-18,56
vrsic,2023-09-19,27
vrsic,2023-09-20,45
vrsic,2023-09-21,6
vrsic,2023-09-22,8
vrsic,2023-09-23,5
vrsic,2023-09-24,24
vrsic,2023-09-25,37
vrsic,2023-09-26,26
vrsic,2023-09-27,14
vrsic,2023-09-28,38
vrsic,2023-09-29,19
vrsic,2023-09-30,0
